episode,score,q_value,men_len
491,200.0,19.915161068272592,1000
492,200.0,19.784087488222124,1000
493,200.0,19.766776440262795,1000
494,121.0,19.779572671508788,1000
495,102.0,19.93477484855652,1000
496,126.0,19.756983177304267,1000
497,109.0,19.619817365694047,1000
498,119.0,19.519915981411934,1000
499,121.0,19.537681504249573,1000
500,150.0,19.525022430419924,1000
501,131.0,19.81234712588787,1000
502,200.0,20.004564933633805,1000
503,200.0,20.11334946796894,1000
504,200.0,20.27398195643425,1000
505,200.0,20.004968718338013,1000
506,199.0,20.213877606344223,1000
507,85.0,20.13301403746605,1000
508,200.0,20.285747279715537,1000
509,62.0,20.404928216671944,1000
510,87.0,20.295310088062287,1000
511,14.0,19.830497618603708,1000
512,17.0,20.08091003332138,1000
513,31.0,20.470180286002158,1000
514,36.0,20.537913973999025,1000
515,81.0,20.406661771035193,1000
516,23.0,20.53544665906429,1000
517,77.0,20.445451586723326,1000
518,200.0,20.31095662610531,1000
519,53.0,20.2288281927824,1000
520,181.0,20.287851280426977,1000
521,200.0,19.93295445988178,1000
522,141.0,19.92264063782692,1000
523,104.0,20.20776206970215,1000
524,108.0,19.909497540020944,1000
525,100.0,19.896793039941787,1000
526,69.0,20.05696131184101,1000
527,108.0,20.61127927248478,1000
528,90.0,20.608325567650795,1000
529,54.0,20.268722140717507,1000
530,147.0,20.327966482257843,1000
531,51.0,20.612570335698127,1000
532,61.0,20.631974539613722,1000
533,36.0,20.308219117808342,1000
534,65.0,20.18230816204548,1000
535,63.0,20.29960535812378,1000
536,45.0,20.335185498356818,1000
537,75.0,20.05673731095791,1000
538,69.0,20.10625538315773,1000
539,77.0,19.906293428349496,1000
540,86.0,19.70629703142643,1000
541,95.0,19.672234086441993,1000
542,69.0,19.987460556268694,1000
543,97.0,19.55028353433609,1000
544,33.0,19.54254637904167,1000
545,34.0,19.556694666624068,1000
546,13.0,19.834003723931314,1000
547,16.0,19.852895531988143,1000
548,33.0,19.653268078398703,1000
549,19.0,19.73442534480095,1000
550,10.0,20.034802125549316,1000
551,56.0,20.432632353019713,1000
552,133.0,19.922982758522032,1000
553,186.0,20.006643133091927,1000
554,200.0,20.58893444490433,1000
555,113.0,19.914381818270684,1000
556,101.0,19.671512190127373,1000
557,172.0,19.778723638534547,1000
558,118.0,19.4586749317646,1000
559,24.0,19.531964825868606,1000
560,71.0,19.532232301092147,1000
561,200.0,19.477696120834352,1000
562,155.0,19.257531095337868,1000
563,110.0,19.334222008037568,1000
564,200.0,19.637876508116722,1000
565,200.0,19.797135153770448,1000
566,109.0,19.705650229811667,1000
567,103.0,19.924285261917113,1000
568,71.0,19.89179956023693,1000
569,84.0,19.464564712452887,1000
570,200.0,19.20207786681652,1000
571,200.0,19.5438716357708,1000
572,200.0,19.51605208721161,1000
573,153.0,19.468029217934607,1000
574,151.0,19.41053247616291,1000
575,60.0,19.804706143260002,1000
576,21.0,19.656549675679205,1000
577,108.0,19.710972047686578,1000
578,97.0,19.292917383551597,1000
579,99.0,19.24132728614807,1000
580,19.0,19.42202531070709,1000
581,75.0,19.832542048454286,1000
582,135.0,19.695789321660996,1000
583,74.0,19.708617969536782,1000
584,103.0,19.56777461285591,1000
585,119.0,19.468097066378593,1000
586,122.0,19.518831909918784,1000
587,128.0,19.45028501329422,1000
588,120.0,19.065271557068826,1000
589,22.0,19.264224933958054,1000
590,56.0,19.19463738412857,1000
591,110.0,19.491493826889993,1000
592,200.0,19.17939926726818,1000
593,60.0,19.21435673518181,1000
594,88.0,18.83362226538658,1000
595,141.0,18.774285075306892,1000
596,37.0,19.300147780251503,1000
597,73.0,19.16968502035141,1000
598,200.0,19.155193841075896,1000
599,106.0,19.386502106738092,1000
600,151.0,19.019487272500992,1000
601,158.0,19.167574076628686,1000
602,154.0,19.42164301376343,1000
603,50.0,19.466483621501922,1000
604,14.0,20.11635812730789,1000
605,21.0,20.088626225185394,1000
606,80.0,19.722692392134668,1000
607,97.0,19.83204984948635,1000
608,114.0,19.802697604990005,1000
609,63.0,19.94933201289177,1000
610,73.0,19.558022463274003,1000
611,164.0,19.408884179496766,1000
612,27.0,19.23622544004917,1000
613,9.0,19.380951393604278,1000
614,11.0,19.230872274255752,1000
615,12.0,19.23384681930542,1000
616,27.0,19.655272917819023,1000
617,21.0,19.51988244240284,1000
618,200.0,19.09568048205376,1000
619,95.0,19.166307511138918,1000
620,75.0,19.536346197772026,1000
621,109.0,19.117560595679283,1000
622,82.0,19.123528296422958,1000
623,151.0,19.042779372906686,1000
624,98.0,19.05692170882225,1000
625,165.0,19.222903093004227,1000
626,200.0,19.426574558067323,1000
627,200.0,19.446997340226172,1000
628,200.0,19.548014844560623,1000
629,88.0,19.916206482720376,1000
630,111.0,20.00717229897976,1000
631,111.0,20.11661036977768,1000
632,34.0,20.016307101631163,1000
633,12.0,19.858461042523384,1000
634,166.0,20.06902955710888,1000
635,68.0,19.689351077961923,1000
636,28.0,19.3443754912138,1000
637,45.0,19.232082258176803,1000
638,146.0,19.262348225212097,1000
639,121.0,19.56936670253277,1000
640,88.0,20.079715521597862,1000
641,200.0,19.76809489469528,1000
642,99.0,19.656094033050536,1000
643,200.0,19.28320004758835,1000
644,200.0,19.067142113566398,1000
645,90.0,19.131163188695908,1000
646,91.0,19.127084126377106,1000
647,118.0,19.0050764701128,1000
648,91.0,18.820530712509154,1000
649,92.0,18.852088205218315,1000
650,123.0,18.929364233207703,1000
651,66.0,18.858542597174644,1000
652,22.0,18.849276733899117,1000
653,22.0,18.894074769973756,1000
654,92.0,19.049883771705627,1000
655,200.0,19.334250370335578,1000
656,121.0,19.441355636191368,1000
657,200.0,19.472831356430053,1000
658,116.0,19.748444432640074,1000
659,93.0,19.7484997071743,1000
660,151.0,19.45051482975483,1000
661,140.0,19.262361784505845,1000
662,127.0,19.061420713186266,1000
663,12.0,19.21023944015503,1000
664,86.0,19.395832787036895,1000
665,200.0,19.502181613874434,1000
666,197.0,19.49421678583622,1000
667,72.0,19.553982782197,1000
668,63.0,19.407622038674354,1000
669,55.0,19.30783533718586,1000
670,160.0,19.548425658726693,1000
671,97.0,19.433935623669623,1000
672,16.0,19.57845655975342,1000
673,66.0,19.382409227991104,1000
674,11.0,19.337676840162278,1000
675,36.0,19.244878041005133,1000
676,178.0,19.619771966028214,1000
677,83.0,19.70523875439167,1000
678,58.0,19.730777171945572,1000
679,26.0,19.658705961823465,1000
680,84.0,19.509962640833855,1000
681,125.0,19.361887109971047,1000
682,83.0,19.583507700824736,1000
683,185.0,19.57422629535198,1000
684,170.0,19.307600557494162,1000
685,91.0,19.144289107203484,1000
686,128.0,19.34183642642498,1000
687,200.0,19.184842049217224,1000
